Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34800 chunk_9_50000.pkl
training @ iter =  172800 , cost =  0.0323533676565
training @ iter =  172900 , cost =  0.000130272601382
training @ iter =  173000 , cost =  0.00201052846387
training @ iter =  173100 , cost =  0.0194880440831
training @ iter =  173200 , cost =  0.100790522993
training @ iter =  173300 , cost =  0.00031864430639
training @ iter =  173400 , cost =  0.00457916921005
training @ iter =  173500 , cost =  0.00327108148485
training @ iter =  173600 , cost =  0.00435557728633
training @ iter =  173700 , cost =  0.00199819123372
training @ iter =  173800 , cost =  0.00070135248825
training @ iter =  173900 , cost =  0.068240635097
iter  173999  validation
epoch 8, iter 174000, validation error 0.677000 %
epoch 8, iter 174000, train minibatch error 2.000000 %
epoch 8, iter 174000, train buffer error 0.600000 %
training @ iter =  174000 , cost =  0.0020417929627
training @ iter =  174100 , cost =  0.000861325475853
training @ iter =  174200 , cost =  0.00329423299991
training @ iter =  174300 , cost =  0.101504966617
training @ iter =  174400 , cost =  0.025223467499
training @ iter =  174500 , cost =  0.002533857245
training @ iter =  174600 , cost =  0.00742482114583
training @ iter =  174700 , cost =  0.00214419024996
training @ iter =  174800 , cost =  0.00162564066704
training @ iter =  174900 , cost =  0.0810010880232
training @ iter =  175000 , cost =  0.000784586416557
training @ iter =  175100 , cost =  0.0330246388912
training @ iter =  175200 , cost =  0.00808499194682
training @ iter =  175300 , cost =  0.00386092741974
training @ iter =  175400 , cost =  0.00854937452823
training @ iter =  175500 , cost =  0.0103458175436
training @ iter =  175600 , cost =  0.00194289442152
training @ iter =  175700 , cost =  0.00959686748683
training @ iter =  175800 , cost =  0.0064570074901
training @ iter =  175900 , cost =  0.000634144118521
iter  175999  validation
epoch 8, iter 176000, validation error 0.661000 %
epoch 8, iter 176000, train minibatch error 2.000000 %
epoch 8, iter 176000, train buffer error 0.500000 %
training @ iter =  176000 , cost =  0.00487392116338
training @ iter =  176100 , cost =  0.000765807577409
training @ iter =  176200 , cost =  0.00191602064297
training @ iter =  176300 , cost =  0.000253298319876
training @ iter =  176400 , cost =  0.0107747223228
training @ iter =  176500 , cost =  0.00210307259113
training @ iter =  176600 , cost =  0.00687612732872
training @ iter =  176700 , cost =  0.0105027174577
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  176800 , cost =  0.00270649907179
training @ iter =  176900 , cost =  0.00470700580627
training @ iter =  177000 , cost =  0.00251087127253
training @ iter =  177100 , cost =  0.0995770543814
training @ iter =  177200 , cost =  0.0520250350237
training @ iter =  177300 , cost =  0.00380365480669
training @ iter =  177400 , cost =  0.00146313221194
training @ iter =  177500 , cost =  0.0147029189393
training @ iter =  177600 , cost =  0.0017349437112
training @ iter =  177700 , cost =  0.00240923417732
training @ iter =  177800 , cost =  0.00236243777908
training @ iter =  177900 , cost =  0.00231992662884
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
iter  177999  validation
epoch 8, iter 178000, validation error 0.689000 %
epoch 8, iter 178000, train minibatch error 0.000000 %
epoch 8, iter 178000, train buffer error 1.000000 %
training @ iter =  178000 , cost =  0.0224481653422
training @ iter =  178100 , cost =  0.00161681836471
training @ iter =  178200 , cost =  0.000115962830023
training @ iter =  178300 , cost =  0.0503285117447
training @ iter =  178400 , cost =  0.0010669187177
training @ iter =  178500 , cost =  0.00220630178228
training @ iter =  178600 , cost =  0.00137284607626
training @ iter =  178700 , cost =  0.00126756413374
training @ iter =  178800 , cost =  0.00214386335574
training @ iter =  178900 , cost =  0.00288198119961
training @ iter =  179000 , cost =  0.000731745793018
training @ iter =  179100 , cost =  0.0245094150305
training @ iter =  179200 , cost =  0.00669730082154
training @ iter =  179300 , cost =  0.00165843754075
training @ iter =  179400 , cost =  0.00218167621642
training @ iter =  179500 , cost =  0.00857971142977
training @ iter =  179600 , cost =  0.00314318249002
training @ iter =  179700 , cost =  0.00523602077737
training @ iter =  179800 , cost =  0.00929500348866
training @ iter =  179900 , cost =  0.00015950629313
iter  179999  validation
epoch 8, iter 180000, validation error 0.648000 %
epoch 8, iter 180000, train minibatch error 6.000000 %
epoch 8, iter 180000, train buffer error 0.600000 %
training @ iter =  180000 , cost =  0.00749059207737
training @ iter =  180100 , cost =  0.00202958099544
training @ iter =  180200 , cost =  0.034277819097
training @ iter =  180300 , cost =  0.0013322083978
training @ iter =  180400 , cost =  0.00554614327848
training @ iter =  180500 , cost =  0.000690361775924
training @ iter =  180600 , cost =  0.0275382567197
training @ iter =  180700 , cost =  0.00253124628216
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  180800 , cost =  0.00381249934435
training @ iter =  180900 , cost =  0.00162709562574
training @ iter =  181000 , cost =  0.00507310964167
training @ iter =  181100 , cost =  0.0148905180395
training @ iter =  181200 , cost =  0.00104665523395
training @ iter =  181300 , cost =  0.000477115536341
training @ iter =  181400 , cost =  0.00914254039526
training @ iter =  181500 , cost =  0.00545579427853
training @ iter =  181600 , cost =  0.00674239033833
--> train minibatch error =  0.2
-->  8 30350 chunk_18_50000.pkl
training @ iter =  181700 , cost =  0.00603760918602
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  181800 , cost =  0.00692129507661
training @ iter =  181900 , cost =  0.00931672379375
iter  181999  validation
epoch 8, iter 182000, validation error 0.673000 %
epoch 8, iter 182000, train minibatch error 0.000000 %
epoch 8, iter 182000, train buffer error 0.900000 %
training @ iter =  182000 , cost =  0.00356381945312
training @ iter =  182100 , cost =  0.0132063794881
training @ iter =  182200 , cost =  0.00344568677247
training @ iter =  182300 , cost =  0.0204850677401
training @ iter =  182400 , cost =  0.0865904539824
training @ iter =  182500 , cost =  0.115418978035
training @ iter =  182600 , cost =  0.00538938399404
training @ iter =  182700 , cost =  0.00423116283491
training @ iter =  182800 , cost =  0.109481878579
training @ iter =  182900 , cost =  0.126929551363
training @ iter =  183000 , cost =  0.00121457653586
training @ iter =  183100 , cost =  0.0265998989344
training @ iter =  183200 , cost =  0.00777578586712
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  183300 , cost =  0.0514669530094
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  183400 , cost =  0.0342076160014
training @ iter =  183500 , cost =  0.000868035538588
training @ iter =  183600 , cost =  0.00114921992645
training @ iter =  183700 , cost =  0.000974576047156
training @ iter =  183800 , cost =  0.00626925332472
training @ iter =  183900 , cost =  0.00148106750567
iter  183999  validation
epoch 8, iter 184000, validation error 0.640000 %
epoch 8, iter 184000, train minibatch error 0.000000 %
epoch 8, iter 184000, train buffer error 0.600000 %
training @ iter =  184000 , cost =  0.00185659574345
training @ iter =  184100 , cost =  0.00596545822918
training @ iter =  184200 , cost =  0.00152645306662
training @ iter =  184300 , cost =  0.00223512016237
training @ iter =  184400 , cost =  0.00692168064415
training @ iter =  184500 , cost =  0.0224669761956
training @ iter =  184600 , cost =  0.00195634178817
training @ iter =  184700 , cost =  0.0057248743251
training @ iter =  184800 , cost =  0.00495147239417
training @ iter =  184900 , cost =  0.0318677388132
training @ iter =  185000 , cost =  0.00410898961127
training @ iter =  185100 , cost =  0.000868568662554
training @ iter =  185200 , cost =  0.000975483329967
training @ iter =  185300 , cost =  0.00197220197879
training @ iter =  185400 , cost =  0.000234574879869
training @ iter =  185500 , cost =  0.0220024921
training @ iter =  185600 , cost =  0.0618220679462
training @ iter =  185700 , cost =  0.00684500811622
training @ iter =  185800 , cost =  0.00130698026624
training @ iter =  185900 , cost =  0.00964734423906
iter  185999  validation
epoch 8, iter 186000, validation error 0.668000 %
epoch 8, iter 186000, train minibatch error 2.000000 %
epoch 8, iter 186000, train buffer error 0.400000 %
training @ iter =  186000 , cost =  0.0220286138356
training @ iter =  186100 , cost =  0.0046531916596
training @ iter =  186200 , cost =  0.00784320943058
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  186300 , cost =  0.00108190358151
training @ iter =  186400 , cost =  0.00208962429315
training @ iter =  186500 , cost =  0.0051853726618
training @ iter =  186600 , cost =  0.0746647045016
training @ iter =  186700 , cost =  0.00261218100786
training @ iter =  186800 , cost =  0.0538014732301
training @ iter =  186900 , cost =  0.00148876430467
training @ iter =  187000 , cost =  0.00971447303891
training @ iter =  187100 , cost =  0.000818705942947
training @ iter =  187200 , cost =  0.00135644513648
training @ iter =  187300 , cost =  0.0114337466657
training @ iter =  187400 , cost =  0.00137530500069
training @ iter =  187500 , cost =  0.00211361702532
training @ iter =  187600 , cost =  0.00416373321787
training @ iter =  187700 , cost =  0.000423949997639
training @ iter =  187800 , cost =  0.00203093676828
training @ iter =  187900 , cost =  0.00606912560761
iter  187999  validation
epoch 8, iter 188000, validation error 0.659000 %
epoch 8, iter 188000, train minibatch error 0.000000 %
epoch 8, iter 188000, train buffer error 0.400000 %
training @ iter =  188000 , cost =  0.00213449145667
training @ iter =  188100 , cost =  0.000840760301799
training @ iter =  188200 , cost =  0.00952293910086
training @ iter =  188300 , cost =  0.0120138144121
training @ iter =  188400 , cost =  0.000246776471613
training @ iter =  188500 , cost =  0.00453980406746
training @ iter =  188600 , cost =  0.0013965649996
training @ iter =  188700 , cost =  0.00371880759485
training @ iter =  188800 , cost =  0.00205841194838
training @ iter =  188900 , cost =  0.00451366836205
training @ iter =  189000 , cost =  0.0311969500035
training @ iter =  189100 , cost =  0.00264899549074
training @ iter =  189200 , cost =  0.00145633995999
training @ iter =  189300 , cost =  0.00176687503699
training @ iter =  189400 , cost =  0.00344398617744
training @ iter =  189500 , cost =  0.00945377722383
training @ iter =  189600 , cost =  0.091382175684
training @ iter =  189700 , cost =  0.118913993239
training @ iter =  189800 , cost =  0.00211942801252
training @ iter =  189900 , cost =  0.00718740094453
iter  189999  validation
epoch 8, iter 190000, validation error 0.617000 %
epoch 8, iter 190000, train minibatch error 0.000000 %
epoch 8, iter 190000, train buffer error 0.200000 %
patience =  289999 0.99 379998
training @ iter =  190000 , cost =  0.00255016144365
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  190100 , cost =  0.0105940457433
training @ iter =  190200 , cost =  0.013893856667
training @ iter =  190300 , cost =  0.000434257235611
training @ iter =  190400 , cost =  0.000307301728753
training @ iter =  190500 , cost =  0.00199448945932
training @ iter =  190600 , cost =  0.06101449579
training @ iter =  190700 , cost =  0.0028767993208
training @ iter =  190800 , cost =  0.0137155959383
training @ iter =  190900 , cost =  0.0513388291001
training @ iter =  191000 , cost =  0.0110015068203
training @ iter =  191100 , cost =  0.000372886745026
training @ iter =  191200 , cost =  9.71991321421e-05
training @ iter =  191300 , cost =  0.00655510602519
training @ iter =  191400 , cost =  0.0815543159842
training @ iter =  191500 , cost =  0.0314318090677
training @ iter =  191600 , cost =  0.0341810137033
training @ iter =  191700 , cost =  0.00138195778709
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  191800 , cost =  0.0156549699605
training @ iter =  191900 , cost =  0.00899920426309
iter  191999  validation
epoch 8, iter 192000, validation error 0.663000 %
epoch 8, iter 192000, train minibatch error 2.000000 %
epoch 8, iter 192000, train buffer error 0.800000 %
training @ iter =  192000 , cost =  0.0212766379118
training @ iter =  192100 , cost =  0.00320242415182
training @ iter =  192200 , cost =  0.00585348345339
training @ iter =  192300 , cost =  0.00356836500578
training @ iter =  192400 , cost =  0.00784477870911
training @ iter =  192500 , cost =  0.0621862523258
training @ iter =  192600 , cost =  0.00236464524642
training @ iter =  192700 , cost =  0.00519403815269
training @ iter =  192800 , cost =  0.00233418936841
training @ iter =  192900 , cost =  0.00128068623599
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.18
-->  20 5950 chunk_5_50000.pkl
training @ iter =  193000 , cost =  0.00651679281145
training @ iter =  193100 , cost =  0.0169940218329
training @ iter =  193200 , cost =  0.00211815093644
training @ iter =  193300 , cost =  0.102833844721
