nkerns =  [20 50] (2,)
epoch 11, iter 252000, train buffer error 0.900000 %
training @ iter =  252000 , cost =  0.00284603959881
training @ iter =  252100 , cost =  0.00341401598416
training @ iter =  252200 , cost =  0.00918408855796
training @ iter =  252300 , cost =  0.00755805149674
training @ iter =  252400 , cost =  0.0126985004172
training @ iter =  252500 , cost =  0.00332421413623
training @ iter =  252600 , cost =  0.102648645639
training @ iter =  252700 , cost =  0.0039941817522
training @ iter =  252800 , cost =  0.0461508929729
training @ iter =  252900 , cost =  0.0975364670157
training @ iter =  253000 , cost =  0.00426660338417
training @ iter =  253100 , cost =  0.00590073503554
training @ iter =  253200 , cost =  0.00705484859645
training @ iter =  253300 , cost =  0.00779167283326
training @ iter =  253400 , cost =  0.00559204537421
training @ iter =  253500 , cost =  0.00781522132456
training @ iter =  253600 , cost =  0.00820598099381
training @ iter =  253700 , cost =  0.0225120931864
training @ iter =  253800 , cost =  0.00465555628762
training @ iter =  253900 , cost =  0.00323374336585
iter  253999  validation
epoch 11, iter 254000, validation error 0.910000 %
epoch 11, iter 254000, train minibatch error 0.000000 %
epoch 11, iter 254000, train buffer error 0.400000 %
training @ iter =  254000 , cost =  0.0359358042479
training @ iter =  254100 , cost =  0.00352679914795
training @ iter =  254200 , cost =  0.085616633296
training @ iter =  254300 , cost =  0.00515939993784
training @ iter =  254400 , cost =  0.00466460408643
training @ iter =  254500 , cost =  0.12432218343
training @ iter =  254600 , cost =  0.0292770676315
training @ iter =  254700 , cost =  0.0132950022817
training @ iter =  254800 , cost =  0.00282130623236
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  254900 , cost =  0.0115241156891
training @ iter =  255000 , cost =  0.010018476285
training @ iter =  255100 , cost =  0.000655620009638
training @ iter =  255200 , cost =  0.13352149725
training @ iter =  255300 , cost =  0.000743597163819
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  255400 , cost =  0.0036573249381
training @ iter =  255500 , cost =  0.00102546950802
training @ iter =  255600 , cost =  0.0189439877868
training @ iter =  255700 , cost =  0.0455974340439
training @ iter =  255800 , cost =  0.0797249823809
--> train minibatch error =  0.26
-->  8 30350 chunk_18_50000.pkl
training @ iter =  255900 , cost =  0.00128004874568
iter  255999  validation
epoch 11, iter 256000, validation error 0.905000 %
epoch 11, iter 256000, train minibatch error 0.000000 %
epoch 11, iter 256000, train buffer error 0.800000 %
training @ iter =  256000 , cost =  0.00722530949861
training @ iter =  256100 , cost =  0.00447947904468
training @ iter =  256200 , cost =  0.00565822003409
training @ iter =  256300 , cost =  0.110793091357
training @ iter =  256400 , cost =  0.0389062799513
training @ iter =  256500 , cost =  0.0621158406138
training @ iter =  256600 , cost =  0.00774458423257
training @ iter =  256700 , cost =  0.0380712263286
training @ iter =  256800 , cost =  0.0564264915884
training @ iter =  256900 , cost =  0.0194975063205
training @ iter =  257000 , cost =  0.0168968942016
training @ iter =  257100 , cost =  0.00372076383792
training @ iter =  257200 , cost =  0.0721460878849
training @ iter =  257300 , cost =  0.00633730366826
training @ iter =  257400 , cost =  0.0121088577434
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  257500 , cost =  0.00858603324741
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  257600 , cost =  0.0116932801902
training @ iter =  257700 , cost =  0.00234637223184
training @ iter =  257800 , cost =  0.0169816352427
training @ iter =  257900 , cost =  0.00518510211259
iter  257999  validation
epoch 11, iter 258000, validation error 0.897000 %
epoch 11, iter 258000, train minibatch error 4.000000 %
epoch 11, iter 258000, train buffer error 1.500000 %
training @ iter =  258000 , cost =  0.0622795112431
training @ iter =  258100 , cost =  0.00806002598256
training @ iter =  258200 , cost =  0.0263900347054
training @ iter =  258300 , cost =  0.00396708678454
training @ iter =  258400 , cost =  0.00235194037668
training @ iter =  258500 , cost =  0.00345535273664
training @ iter =  258600 , cost =  0.0457931011915
training @ iter =  258700 , cost =  0.0176089648157
training @ iter =  258800 , cost =  0.00221664528362
training @ iter =  258900 , cost =  0.00997980684042
training @ iter =  259000 , cost =  0.00274602835998
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
training @ iter =  259100 , cost =  0.0121280206367
training @ iter =  259200 , cost =  0.00178320868872
training @ iter =  259300 , cost =  0.0261434726417
training @ iter =  259400 , cost =  0.00829793326557
training @ iter =  259500 , cost =  0.0545894652605
training @ iter =  259600 , cost =  0.0218106172979
training @ iter =  259700 , cost =  0.00972936954349
training @ iter =  259800 , cost =  0.0196510534734
training @ iter =  259900 , cost =  0.00405703065917
iter  259999  validation
epoch 11, iter 260000, validation error 0.900000 %
epoch 11, iter 260000, train minibatch error 0.000000 %
epoch 11, iter 260000, train buffer error 0.600000 %
training @ iter =  260000 , cost =  0.00982100144029
training @ iter =  260100 , cost =  0.0189850442111
training @ iter =  260200 , cost =  0.161573007703
training @ iter =  260300 , cost =  0.00216995319352
training @ iter =  260400 , cost =  0.00423983763903
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  260500 , cost =  0.00514269061387
training @ iter =  260600 , cost =  0.0402813516557
training @ iter =  260700 , cost =  0.00943100545555
training @ iter =  260800 , cost =  0.00334805599414
training @ iter =  260900 , cost =  0.0109970327467
training @ iter =  261000 , cost =  0.00488144299015
training @ iter =  261100 , cost =  0.0218496415764
training @ iter =  261200 , cost =  0.000439477327745
training @ iter =  261300 , cost =  0.0296269934624
training @ iter =  261400 , cost =  0.00275454530492
training @ iter =  261500 , cost =  0.0193320121616
training @ iter =  261600 , cost =  0.0135710462928
training @ iter =  261700 , cost =  0.126853913069
training @ iter =  261800 , cost =  0.0349728800356
training @ iter =  261900 , cost =  0.00351474876516
--> train minibatch error =  0.14
-->  14 36450 chunk_24_50000.pkl
iter  261999  validation
epoch 11, iter 262000, validation error 0.895000 %
epoch 11, iter 262000, train minibatch error 0.000000 %
epoch 11, iter 262000, train buffer error 0.500000 %
training @ iter =  262000 , cost =  0.027128553018
training @ iter =  262100 , cost =  0.0121101895347
training @ iter =  262200 , cost =  0.00658665969968
training @ iter =  262300 , cost =  0.011212669313
training @ iter =  262400 , cost =  0.0022756003309
training @ iter =  262500 , cost =  0.00296069472097
training @ iter =  262600 , cost =  0.0148768341169
training @ iter =  262700 , cost =  0.00310225365683
training @ iter =  262800 , cost =  0.00753982597962
training @ iter =  262900 , cost =  0.0396433249116
training @ iter =  263000 , cost =  0.00255668978207
training @ iter =  263100 , cost =  0.0021517178975
training @ iter =  263200 , cost =  0.0640489533544
training @ iter =  263300 , cost =  0.00710370764136
training @ iter =  263400 , cost =  0.0586497671902
training @ iter =  263500 , cost =  0.0291640497744
training @ iter =  263600 , cost =  0.0149001600221
training @ iter =  263700 , cost =  0.00365642365068
training @ iter =  263800 , cost =  0.00192246388178
training @ iter =  263900 , cost =  0.00976119656116
iter  263999  validation
epoch 11, iter 264000, validation error 0.895000 %
epoch 11, iter 264000, train minibatch error 0.000000 %
epoch 11, iter 264000, train buffer error 0.300000 %
training @ iter =  264000 , cost =  0.0231911446899
training @ iter =  264100 , cost =  0.00603110063821
training @ iter =  264200 , cost =  0.00419971207157
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  264300 , cost =  0.00205890415236
training @ iter =  264400 , cost =  0.00721017643809
training @ iter =  264500 , cost =  0.0568334497511
training @ iter =  264600 , cost =  0.00131493271329
training @ iter =  264700 , cost =  0.0213779639453
training @ iter =  264800 , cost =  0.037127494812
training @ iter =  264900 , cost =  0.000767297868151
training @ iter =  265000 , cost =  0.125321894884
training @ iter =  265100 , cost =  0.000471201201435
training @ iter =  265200 , cost =  0.00964804273099
training @ iter =  265300 , cost =  0.0179946478456
training @ iter =  265400 , cost =  0.00190801825374
training @ iter =  265500 , cost =  0.0872574523091
training @ iter =  265600 , cost =  0.000556222104933
training @ iter =  265700 , cost =  0.0416394919157
training @ iter =  265800 , cost =  0.08472687006
training @ iter =  265900 , cost =  0.0315420776606
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
iter  265999  validation
epoch 11, iter 266000, validation error 0.890000 %
epoch 11, iter 266000, train minibatch error 4.000000 %
epoch 11, iter 266000, train buffer error 1.400000 %
FPR, FNR =  0.0106218449604 0.0071065598689
training @ iter =  266000 , cost =  0.21450933814
training @ iter =  266100 , cost =  0.0938901528716
training @ iter =  266200 , cost =  0.051341176033
training @ iter =  266300 , cost =  0.0122736422345
training @ iter =  266400 , cost =  0.00240861182101
training @ iter =  266500 , cost =  0.0329588651657
training @ iter =  266600 , cost =  0.00760119780898
training @ iter =  266700 , cost =  0.00518077146262
training @ iter =  266800 , cost =  0.0783531889319
training @ iter =  266900 , cost =  0.204645067453
training @ iter =  267000 , cost =  0.0133870430291
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  267100 , cost =  0.028473187238
training @ iter =  267200 , cost =  0.046958707273
training @ iter =  267300 , cost =  0.00237797875889
training @ iter =  267400 , cost =  0.0336342565715
training @ iter =  267500 , cost =  0.00357963005081
training @ iter =  267600 , cost =  0.000558699306566
training @ iter =  267700 , cost =  0.00202902592719
training @ iter =  267800 , cost =  0.0668045729399
training @ iter =  267900 , cost =  0.00431880168617
iter  267999  validation
epoch 11, iter 268000, validation error 0.918000 %
epoch 11, iter 268000, train minibatch error 0.000000 %
epoch 11, iter 268000, train buffer error 1.400000 %
training @ iter =  268000 , cost =  0.00312152830884
training @ iter =  268100 , cost =  0.0258517805487
training @ iter =  268200 , cost =  0.0505023635924
training @ iter =  268300 , cost =  0.00101640168577
training @ iter =  268400 , cost =  0.00638811010867
training @ iter =  268500 , cost =  0.0893370062113
training @ iter =  268600 , cost =  0.0417472794652
training @ iter =  268700 , cost =  0.00189114396926
training @ iter =  268800 , cost =  0.00155558797996
training @ iter =  268900 , cost =  0.0974157825112
training @ iter =  269000 , cost =  0.00217702961527
training @ iter =  269100 , cost =  0.12816362083
--> train minibatch error =  0.12
-->  22 7650 chunk_7_50000.pkl
training @ iter =  269200 , cost =  0.0482991300523
training @ iter =  269300 , cost =  0.0100480392575
training @ iter =  269400 , cost =  0.102695591748
training @ iter =  269500 , cost =  0.0801335722208
training @ iter =  269600 , cost =  0.00808981340379
training @ iter =  269700 , cost =  0.0055225957185
training @ iter =  269800 , cost =  0.0045078638941
training @ iter =  269900 , cost =  0.102268561721
iter  269999  validation
epoch 11, iter 270000, validation error 0.907000 %
epoch 11, iter 270000, train minibatch error 0.000000 %
epoch 11, iter 270000, train buffer error 0.200000 %
training @ iter =  270000 , cost =  0.000631308124866
training @ iter =  270100 , cost =  0.00241856998764
training @ iter =  270200 , cost =  0.00636472413316
training @ iter =  270300 , cost =  0.00505889998749
--> train minibatch error =  0.2
-->  23 21400 chunk_8_50000.pkl
training @ iter =  270400 , cost =  0.00662133889273
training @ iter =  270500 , cost =  0.00229035201482
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31950 chunk_8_50000.pkl
training @ iter =  270600 , cost =  0.152461245656
training @ iter =  270700 , cost =  0.0228546746075
training @ iter =  270800 , cost =  0.00158158363774
--> train minibatch error =  0.12
-->  23 44900 chunk_8_50000.pkl
training @ iter =  270900 , cost =  0.0051080789417
training @ iter =  271000 , cost =  0.0131185399368
training @ iter =  271100 , cost =  0.00511374277994
training @ iter =  271200 , cost =  0.00931575614959
training @ iter =  271300 , cost =  0.0510275997221
training @ iter =  271400 , cost =  0.0173327010125
training @ iter =  271500 , cost =  0.0825283452868
training @ iter =  271600 , cost =  0.0106517076492
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  271700 , cost =  0.0901366397738
training @ iter =  271800 , cost =  0.0800573602319
training @ iter =  271900 , cost =  0.0194829851389
iter  271999  validation
epoch 12, iter 272000, validation error 0.900000 %
epoch 12, iter 272000, train minibatch error 2.000000 %
epoch 12, iter 272000, train buffer error 1.400000 %
training @ iter =  272000 , cost =  0.0855523869395
training @ iter =  272100 , cost =  0.00993142742664
training @ iter =  272200 , cost =  0.0124429976568
